mac,hour_of_day,day_of_week,times_seen,lat,lon
C2:BA:24:AA:C9:A4,9,4,1,115.852363,-31.972838
DE:12:B7:77:CF:D0,9,4,1,115.852363,-31.972838
2A:1E:7A:C0:FE:8A,9,4,1,115.852363,-31.972838
2A:6A:F3:A7:75:E6,9,4,1,115.852363,-31.972838
4A:CE:1F:F5:B6:A1,9,4,1,115.852382,-31.972825
D6:49:FA:11:70:12,9,4,1,115.852382,-31.972825
FE:B9:B9:83:67:BB,9,4,1,115.852382,-31.972825
32:A6:EE:66:81:F9,9,4,1,115.852382,-31.972825
56:BE:A5:46:3C:20,9,4,1,,
06:86:3E:4A:E0:A8,9,4,1,115.852392,-31.972822
62:AB:84:D7:7F:11,9,4,1,,
6E:3D:95:B0:F1:A1,9,4,1,115.852392,-31.972822
5E:FF:FC:07:56:30,9,4,1,115.852392,-31.972822
86:8F:2E:F7:4E:0C,9,4,1,,
2A:9B:EE:3B:A4:F9,9,4,1,115.852393,-31.972822
B2:6C:A7:6D:4C:19,9,4,1,115.852393,-31.972822
02:94:19:48:D7:83,9,4,1,115.852393,-31.972822
16:1D:80:84:1C:15,9,4,1,115.852395,-31.97282
CE:AD:CD:70:46:EA,9,4,1,115.852417,-31.972772
F2:FD:D6:81:66:66,9,4,1,115.852417,-31.972772
E6:F2:B4:9B:D0:CC,9,4,1,115.852417,-31.972772
82:F9:66:2F:5F:FD,9,4,1,115.852417,-31.972772
9E:30:4C:1D:38:7E,9,4,1,115.852417,-31.972773
52:B8:A8:7E:B9:79,9,4,1,,
D2:92:19:EF:89:EC,9,4,1,,
5A:FA:D9:38:1B:AE,9,4,1,115.852417,-31.972773
42:B0:E4:43:E9:E4,9,4,1,115.852412,-31.972772
76:A4:9C:E5:13:F5,9,4,1,115.852412,-31.972772
CA:F0:CD:5E:5E:24,9,4,1,115.85241,-31.972768
8A:41:AC:85:F7:F6,9,4,1,,
A2:61:97:C4:09:6E,9,4,1,115.85241,-31.972767
46:C9:05:B5:E7:67,9,4,1,,
BA:FA:F3:86:AA:73,9,4,1,,
AE:B8:AD:6A:A3:12,9,4,1,115.85241,-31.972767
76:E6:C4:6D:C4:59,9,4,1,115.852407,-31.972772
C2:15:79:6C:14:70,9,4,1,115.852407,-31.972772
D2:63:9A:FD:27:53,9,4,1,115.852402,-31.972775
1E:99:BA:3E:C5:EB,9,4,1,115.8524,-31.972783
0E:07:F5:C7:72:61,9,4,1,115.8524,-31.972783
2A:D8:32:12:E8:68,9,4,1,115.8524,-31.972795
4A:D5:1B:0A:B8:C2,9,4,1,,
9E:82:8D:DD:27:03,9,4,1,,
22:27:FE:0C:FC:09,9,4,1,,
26:BB:7D:C4:81:41,9,4,1,,
BA:68:AB:E9:7D:9E,9,4,1,115.8524,-31.972792
6C:5A:B0:5E:82:B0,9,4,2,,
DA:CE:DE:E9:9D:D7,9,4,1,115.8524,-31.972792
80:58:F8:7E:32:AD,9,4,1,115.8524,-31.972792
62:C0:30:B2:10:82,9,4,1,115.8524,-31.972792
80:58:F8:8B:76:5F,9,4,1,115.8524,-31.972792
80:58:F8:0E:C2:AB,9,4,1,115.8524,-31.972792
80:58:F8:D1:85:B8,9,4,1,115.8524,-31.97279
80:58:F8:75:29:5C,9,4,1,115.8524,-31.97279
80:58:F8:A9:DC:0F,9,4,1,115.8524,-31.97279
80:58:F8:EE:A2:D5,9,4,1,115.8524,-31.97279
2E:1F:4A:1A:44:91,9,4,1,115.8524,-31.97279
80:58:F8:52:06:02,9,4,1,115.8524,-31.97279
C6:2C:83:51:F9:8D,9,4,1,115.8524,-31.97279
22:0F:AE:AD:11:4C,9,4,1,,
F6:CE:BB:CA:E5:73,9,4,1,115.852402,-31.97279
F6:6B:43:9E:49:A3,9,4,1,,
D6:1C:1E:99:49:E2,9,4,1,115.852402,-31.97279
E6:5E:DE:4B:B9:BC,9,4,1,115.852402,-31.97279
5E:AE:FD:30:68:ED,9,4,1,115.852402,-31.97279
2E:E7:34:F0:14:D7,9,4,1,115.852402,-31.97279
52:43:48:27:1F:38,9,4,1,115.852402,-31.97279
02:34:09:48:73:2D,9,4,1,115.852397,-31.972798
E2:A6:56:51:07:4E,9,4,1,,
8A:C3:DF:B9:5A:A8,9,4,1,115.852397,-31.972798
1E:87:3D:7E:C3:8C,9,4,1,115.852377,-31.972815
8E:C2:34:B8:61:E1,9,4,1,115.852377,-31.972815
96:25:0C:3F:62:83,9,4,1,115.852375,-31.972813
B6:30:20:F1:81:7F,9,4,1,115.852375,-31.972813
36:C7:AA:1E:C8:19,9,4,1,115.852375,-31.972813
6A:5A:27:48:99:7D,9,4,1,115.852375,-31.972813
AA:96:B8:68:5D:B7,9,4,1,115.85238,-31.972813
1E:BF:9F:4B:48:B9,9,4,1,115.85238,-31.972813
06:F7:11:53:8E:E8,9,4,1,115.85238,-31.972813
D6:22:03:AD:87:2E,9,4,1,115.85238,-31.972813
22:78:5D:5F:74:79,9,4,1,,
EA:E2:F5:A5:D5:A8,9,4,1,115.852383,-31.97282
36:B2:37:70:39:45,9,4,1,115.852383,-31.97282
1E:5F:B9:79:1E:58,9,4,1,115.852385,-31.97282
2E:3B:84:6C:0B:AE,9,4,1,115.8524,-31.972813
C2:2C:4D:32:B7:B0,9,4,1,115.852393,-31.972815
5A:5D:F9:19:00:6D,9,4,1,115.852393,-31.972815
76:2E:E5:31:69:44,9,4,1,115.85242,-31.972822
1E:61:5A:B9:16:E3,9,4,1,115.85242,-31.972822
3A:21:14:62:54:DC,9,4,1,115.852417,-31.972835
26:F4:8D:3E:24:97,9,4,1,115.852417,-31.972835
AE:AC:4D:2C:16:1B,9,4,1,115.852417,-31.972835
AA:51:44:83:B7:38,9,4,1,,
0A:56:70:49:6A:23,9,4,1,,
AE:E8:B1:6F:0A:35,9,4,1,115.852417,-31.972835
B2:7D:62:D3:CB:F9,9,4,1,,
DE:C1:00:2E:8E:6C,9,4,1,,
6A:99:E9:3C:6B:B2,9,4,1,115.852425,-31.972845
A6:CD:51:89:59:00,9,4,1,,
FE:C7:CF:F8:0E:2F,9,4,1,115.852425,-31.972845
F2:FF:07:BC:46:4A,9,4,1,115.852443,-31.972847
4E:5B:38:C9:73:46,9,4,1,,
56:9C:69:C7:E2:AF,9,4,1,115.852443,-31.972847
E6:C1:E9:AE:98:E9,9,4,1,,
46:99:17:A9:DF:9D,9,4,1,,
92:9E:F5:40:62:DE,9,4,1,,
56:38:4B:4E:B7:16,9,4,1,,
62:47:56:C1:7F:A2,9,4,1,,
F6:BA:0A:28:B4:1F,9,4,1,115.85244,-31.97287
A2:01:CC:E1:C4:64,9,4,1,115.85244,-31.97287
4E:66:CA:04:E9:EF,9,4,1,115.85244,-31.97287
82:F5:97:47:20:1B,9,4,1,115.85244,-31.97287
F2:15:3F:AE:E2:07,9,4,1,115.85244,-31.97287
76:8F:12:7E:09:99,9,4,1,115.852435,-31.972873
86:A2:3D:A6:FD:04,9,4,1,115.852435,-31.972873
76:3A:4C:1D:48:89,9,4,1,115.852435,-31.972873
B2:BF:FE:08:8E:3E,9,4,1,115.85243,-31.972877
26:D0:A2:7D:91:32,9,4,1,,
FE:9C:AD:00:84:81,9,4,1,,
AE:01:CF:02:AE:32,9,4,1,,
0E:32:5E:76:63:AA,9,4,1,115.852432,-31.972877
4E:AE:50:03:E7:0C,9,4,1,115.852432,-31.972877
6E:5F:8A:44:DD:F7,9,4,1,115.852432,-31.972877
F2:E6:5A:BF:02:65,9,4,1,115.852432,-31.972877
46:EA:B0:06:BA:81,9,4,1,,
3A:80:A9:E3:D0:F0,9,4,1,115.852432,-31.972877
0A:E9:BE:B7:E6:4F,9,4,1,115.852432,-31.972877
76:8C:F8:41:89:BC,9,4,1,115.852432,-31.972877
5E:44:8E:5C:E5:7B,9,4,1,,
02:E0:4E:E1:D9:3C,9,4,1,,
6E:17:DA:A6:FB:11,9,4,1,,
12:26:70:ED:23:97,9,4,1,,
22:B2:12:8C:D0:B8,9,4,1,115.85242,-31.972883
8E:B1:58:7D:50:AB,9,4,1,115.85242,-31.972883
96:E6:26:48:A9:15,9,4,1,115.852423,-31.972887
D8:A9:8B:21:E7:CD,9,4,1,,
32:CC:4C:0C:B2:D5,9,4,1,,
AA:95:3E:B8:72:D7,9,4,1,,
CE:A8:61:E8:64:27,9,4,1,,
6E:E5:9D:AA:B5:CC,9,4,1,115.852423,-31.972887
06:07:CA:50:7D:B0,9,4,1,115.852423,-31.972887
42:53:58:61:E6:7C,9,4,1,115.852432,-31.972895
32:45:D2:BC:1F:01,9,4,1,115.852432,-31.972895
4A:04:6B:6F:6B:BF,9,4,1,115.85244,-31.972895
66:B7:8B:0E:6B:02,9,4,1,115.85244,-31.972895
F2:56:15:A5:D1:4F,9,4,1,115.85244,-31.972895
B6:33:07:84:70:CE,9,4,1,115.85244,-31.972895
6A:79:0F:5D:F0:31,9,4,1,,
32:A7:A2:9F:37:F5,9,4,1,115.85244,-31.972895
B2:56:6A:6D:B7:0F,9,4,1,115.85244,-31.972895
8A:09:0A:D9:F7:03,9,4,1,115.85244,-31.972895
E6:EA:6F:6B:4F:08,9,4,1,115.85244,-31.972895
FE:13:73:9B:95:D9,9,4,1,,
86:10:44:93:EE:53,9,4,1,115.852437,-31.97289
D2:C3:36:9F:BE:86,9,4,1,115.852437,-31.97289
BE:DC:37:C6:41:BC,9,4,1,,
38:42:0B:56:53:84,9,4,2,115.85245,-31.972855
36:3F:35:6C:75:89,9,4,1,115.852437,-31.97289
AA:94:A2:A1:FA:D9,9,4,1,,
2E:4A:E2:A3:B0:2F,9,4,1,,
AE:EB:33:C6:C2:52,9,4,1,,
8A:61:27:F9:FE:6A,9,4,1,,
C6:5A:89:1E:54:B5,9,4,1,115.852442,-31.972885
02:26:46:BA:17:B5,9,4,1,115.852442,-31.972885
22:8B:77:68:31:A6,9,4,1,115.852443,-31.972885
0E:64:AC:B8:5F:8F,9,4,1,,
72:20:38:1F:22:BE,9,4,1,115.852442,-31.972887
64:07:F6:2B:B1:A8,9,4,1,115.85244,-31.972887
00:00:00:00:01:12,9,4,1,,
02:9A:70:E4:AF:89,9,4,1,115.852443,-31.972887
E6:1E:6F:0A:4E:F0,9,4,1,115.852443,-31.972887
DE:0F:5B:0B:EC:AE,9,4,1,115.852443,-31.972887
86:63:B9:9A:47:3E,9,4,1,,
EA:1A:E1:A9:12:EE,9,4,1,,
96:44:97:4A:36:D1,9,4,1,,
82:F2:F8:1E:C3:2A,9,4,1,115.85244,-31.972887
60:A4:B7:B5:69:0D,9,4,1,,
B2:A3:10:F9:D4:DC,9,4,1,115.85244,-31.972887
A2:01:B1:E4:E3:F6,9,4,1,115.852437,-31.972887
02:D9:E1:42:C9:91,9,4,1,,
A6:30:DD:AC:0B:E1,9,4,1,,
22:D9:B8:77:22:7B,9,4,1,,
DA:D7:B6:60:BE:66,9,4,1,115.852438,-31.972877
06:A8:84:03:F5:EA,9,4,1,115.852438,-31.972877
9E:8D:02:EE:0D:65,9,4,1,115.852438,-31.972877
D6:6B:44:94:9B:A7,9,4,1,115.852438,-31.972877
06:82:52:D1:05:74,9,4,1,115.852438,-31.972877
4E:30:28:D0:28:FF,9,4,1,115.852437,-31.972872
56:D7:EA:0D:DF:2D,9,4,1,115.852437,-31.972872
DE:0B:DE:BA:4E:AF,9,4,1,115.852437,-31.972872
62:C9:FF:16:A6:A5,9,4,1,115.852437,-31.972872
2E:53:47:A8:23:9A,9,4,1,115.852433,-31.972867
9A:FE:22:5C:54:50,9,4,1,115.852433,-31.972867
D6:89:49:D3:3E:E3,9,4,1,115.852433,-31.972865
DA:85:1C:F3:13:7F,9,4,1,,
EA:60:77:B5:72:71,9,4,1,115.852432,-31.97286
EA:31:23:E9:B4:4D,9,4,1,115.852432,-31.97286
7A:6E:DD:01:83:08,9,4,1,,
B6:1B:A0:EC:E2:53,9,4,1,,
7A:9F:62:64:E7:F6,9,4,1,115.852433,-31.972855
DE:EB:33:68:29:D5,9,4,1,,
8E:D6:7D:7D:C1:7B,9,4,1,115.85243,-31.97286
E2:3C:27:A3:63:A8,9,4,1,115.85243,-31.97286
EE:5E:E2:A0:0E:A2,9,4,1,115.85243,-31.97286
0A:68:6C:55:DF:C1,9,4,1,115.85243,-31.97286
8E:5D:BC:B7:0F:AA,9,4,1,115.85243,-31.97286
92:2E:BA:2B:77:4D,9,4,1,115.85243,-31.97286
EE:AB:C6:A4:30:AC,9,4,1,115.85243,-31.972863
42:CA:50:F0:F6:7F,9,4,1,115.85243,-31.972863
9E:3A:7A:B7:45:C4,9,4,1,115.85243,-31.972863
D2:DE:BB:D9:62:CB,9,4,1,115.85243,-31.972863
76:57:DA:A2:B3:02,9,4,1,115.85243,-31.972863
4A:4A:2B:02:D2:3E,9,4,1,115.85243,-31.972863
C2:52:C7:65:D2:4A,9,4,1,,
46:63:A5:43:95:59,9,4,1,,
66:A0:2E:2A:AD:CD,9,4,1,,
96:F9:37:59:B4:EB,9,4,1,115.852437,-31.972858
FA:30:98:84:B5:33,9,4,1,115.852437,-31.972858
B2:A9:B4:05:FA:24,9,4,1,115.852437,-31.972858
4E:DE:0D:C5:8E:75,9,4,1,115.85244,-31.972858
9E:F5:6B:2D:69:AB,9,4,1,115.85244,-31.972858
B6:57:02:1F:77:A7,9,4,1,,
86:D6:9B:3E:56:1E,9,4,1,115.85244,-31.972858
2E:85:99:A7:EB:0B,9,4,1,115.85244,-31.972858
DE:A1:82:E1:87:A1,9,4,1,115.85244,-31.972858
A2:09:05:67:9F:50,9,4,1,115.85244,-31.972858
46:FA:0E:CD:69:9D,9,4,1,115.85244,-31.972858
C2:4E:77:5B:64:FF,9,4,1,115.85244,-31.972858
8E:49:8F:AC:9C:87,9,4,1,115.85244,-31.972858
FE:9B:BB:DA:A0:DE,9,4,1,115.85244,-31.972853
02:E1:EC:70:10:BA,9,4,1,115.85244,-31.972853
62:3E:17:D2:55:C1,9,4,1,115.85244,-31.972853
C6:8F:4F:68:E9:40,9,4,1,115.852438,-31.972853
EA:25:4B:EA:A3:59,9,4,1,115.852438,-31.972853
D6:0B:6E:D9:39:C0,9,4,1,115.852438,-31.972853
A2:CC:3E:DA:58:EB,9,4,1,115.852438,-31.972853
E6:E4:D9:0E:61:04,9,4,1,115.852438,-31.972853
A6:C7:3D:C0:D3:63,9,4,1,,
A2:4F:9C:A5:58:97,9,4,1,115.852438,-31.972847
42:70:32:4B:CD:7B,9,4,1,,
6E:4D:FC:55:52:8D,9,4,1,115.852447,-31.972838
0A:26:EE:4C:80:93,9,4,1,115.852445,-31.972843
E2:C2:54:F5:D7:FF,9,4,1,115.852445,-31.972843
16:1D:43:61:50:E4,9,4,1,115.852445,-31.972843
B6:51:02:A9:EF:0F,9,4,1,115.852445,-31.972843
FE:83:CA:80:9F:CC,9,4,1,115.852445,-31.972843
56:D1:7E:A6:5B:06,9,4,1,115.852445,-31.972843
9A:2F:FD:02:DB:DE,9,4,1,115.85246,-31.972842
66:2E:5B:4F:6E:50,9,4,1,,
20:A6:0C:30:84:63,9,4,2,115.852312,-31.97289
20:A6:0C:30:84:63,9,4,2,115.852433,-31.972818
1E:36:BB:CC:32:64,9,4,1,,
BE:09:2D:85:4C:5B,9,4,1,,
96:D9:27:3F:C1:5C,9,4,1,,
72:77:CF:14:7D:FD,9,4,1,115.852442,-31.972845
C6:01:C3:B9:85:72,9,4,1,115.852435,-31.972845
5A:09:2C:61:A3:69,9,4,1,115.852435,-31.972845
1E:52:9F:9B:BA:2C,9,4,1,115.852435,-31.972845
9A:80:DD:E7:4A:6A,9,4,1,115.852435,-31.972845
4E:E6:65:2E:FE:37,9,4,1,115.852437,-31.972843
16:EC:83:44:1E:41,9,4,1,,
92:5F:02:A0:1A:E8,9,4,1,115.852442,-31.972842
8E:67:F3:3A:82:E5,9,4,1,115.852442,-31.972842
4E:EF:28:DC:41:D1,9,4,1,115.852437,-31.972847
5E:6C:EE:A9:1E:F0,9,4,1,115.852437,-31.972847
C2:B3:87:0F:C3:DE,9,4,1,115.852438,-31.972847
86:76:AC:E3:71:2E,9,4,1,115.852438,-31.972847
9E:97:7A:28:35:4C,9,4,1,,
02:5A:B2:11:58:5A,9,4,1,115.852438,-31.972847
86:21:03:7B:72:3B,9,4,1,115.852438,-31.972847
4A:BF:C1:2E:D5:B9,9,4,1,115.852438,-31.972847
92:4D:0F:9F:21:5B,9,4,1,115.85243,-31.972848
6A:DB:45:FB:5F:73,9,4,1,,
4C:11:BF:2E:50:33,9,4,1,,
86:9F:AD:A4:66:D4,9,4,1,115.85243,-31.972848
26:6C:62:24:8F:3B,9,4,1,,
12:B4:BE:39:B4:27,9,4,1,,
62:5E:97:38:F5:5F,9,4,1,115.85242,-31.97285
06:21:F6:BA:53:D0,9,4,1,115.85242,-31.97285
E6:E4:AE:6D:6E:0B,9,4,1,115.852392,-31.972858
92:37:1B:7E:A3:D7,9,4,1,115.852392,-31.972858
7E:62:91:E2:2A:1F,9,4,1,115.852392,-31.972858
9A:7A:8A:D5:1B:C3,9,4,1,115.852392,-31.972858
AA:6F:BC:EB:27:0C,9,4,1,115.85238,-31.972858
B0:2A:43:24:C2:69,9,4,1,115.852392,-31.972858
96:F3:F9:52:F9:D0,9,4,1,115.852392,-31.972858
9A:48:4D:F9:A6:17,9,4,1,115.852392,-31.972858
36:E0:46:4D:7A:8E,9,4,1,115.85238,-31.972858
2A:91:6E:DB:3E:D0,9,4,1,115.85238,-31.972858
CA:F5:25:25:3F:32,9,4,1,115.85238,-31.972858
CE:6A:10:57:2D:93,9,4,1,115.85238,-31.972858
D2:59:AB:40:94:3B,9,4,1,115.85238,-31.972858
C6:3B:60:DB:A4:DA,9,4,1,115.85238,-31.972858
6C:1C:71:10:BE:3A,9,4,2,,
0E:DA:C6:D7:16:E1,9,4,1,115.852358,-31.972867
A2:87:8D:B4:29:25,9,4,1,115.852348,-31.972872
EA:A8:07:06:AF:8C,9,4,1,115.852348,-31.972872
92:D4:CA:27:34:38,9,4,1,,
96:1C:08:3B:72:02,9,4,1,115.852348,-31.972872
DE:7E:9B:0E:F2:BD,9,4,1,115.852348,-31.972872
06:EE:8C:04:C5:42,9,4,1,115.852348,-31.972872
AE:5F:C5:F8:E8:AF,9,4,1,115.852348,-31.972872
72:35:64:61:62:11,9,4,1,115.852348,-31.972872
6A:32:69:F1:9E:FA,9,4,1,115.852348,-31.972872
56:73:1F:97:EF:B4,9,4,1,115.852343,-31.972877
CE:2C:D0:AB:4C:7D,9,4,1,115.852343,-31.972877
12:31:F7:58:33:B5,9,4,1,115.852335,-31.97288
6E:5D:0C:81:9A:84,9,4,1,115.852335,-31.97288
42:C3:C3:B3:11:FD,9,4,1,115.85233,-31.97288
02:84:66:DD:3C:4A,9,4,1,115.85233,-31.97288
1E:FB:23:64:18:CD,9,4,1,115.85233,-31.97288
4E:7F:AC:38:95:A7,9,4,1,115.85233,-31.97288
2E:A1:A7:D4:C4:97,9,4,1,115.85233,-31.97288
42:40:90:A2:68:CD,9,4,1,115.85233,-31.97288
8E:4C:B8:BB:B0:6C,9,4,1,,
BE:00:A6:48:2D:90,9,4,1,,
42:45:F7:8E:DE:56,9,4,1,,
0A:CE:B9:E8:7C:08,9,4,1,,
2E:60:B2:6A:87:C3,9,4,1,115.852312,-31.97289
CA:10:BB:73:49:7D,9,4,1,115.852315,-31.97289
FE:A0:70:25:44:E8,9,4,1,115.852312,-31.97289
C2:69:FD:32:2A:EA,9,4,1,115.852315,-31.97289
DA:4A:06:00:D4:CB,9,4,1,115.852315,-31.97289
8A:42:97:AA:84:D1,9,4,1,115.852315,-31.97289
36:ED:85:C3:D4:F4,9,4,1,,
FA:92:53:5F:51:2C,9,4,1,115.852317,-31.972888
02:7A:69:99:CA:B1,9,4,1,115.852317,-31.972888
72:FF:C5:9A:F1:75,9,4,1,115.852337,-31.972878
2E:25:23:7C:AF:0B,9,4,1,,
78:8A:20:0B:F4:4F,9,4,2,,
62:E0:31:B1:5D:FF,9,4,1,,
52:3E:9C:98:C6:00,9,4,1,,
A2:79:B0:D7:11:CC,9,4,1,,
2E:C5:C3:7D:D9:FF,9,4,1,115.852347,-31.972858
0A:93:1C:EC:B7:66,9,4,1,,
B2:F2:CC:CA:74:D2,9,4,1,115.852347,-31.972857
2A:E4:6D:59:8A:3D,9,4,1,115.852347,-31.972857
72:63:1D:2D:51:32,9,4,1,,
DE:FE:23:9A:E9:89,9,4,2,115.852463,-31.972818
8E:37:2B:65:38:32,9,4,1,115.852355,-31.972852
4E:DB:DF:94:4E:7E,9,4,1,115.852355,-31.972852
FA:6B:32:C5:F3:55,9,4,1,115.852365,-31.972848
46:AD:86:1D:E1:A3,9,4,1,115.852365,-31.972848
B2:2F:A1:68:BD:4D,9,4,1,115.852365,-31.972848
A2:7D:B6:B3:F2:12,9,4,1,115.852365,-31.972848
86:1E:09:33:B4:D0,9,4,1,115.852378,-31.97284
CE:49:63:27:BC:4C,9,4,1,115.852378,-31.97284
F2:09:41:80:89:44,9,4,1,115.852378,-31.97284
EE:A0:DA:ED:06:92,9,4,1,115.852378,-31.97284
7E:36:4E:32:EA:E2,9,4,1,115.852425,-31.972823
E2:13:7A:08:85:7D,9,4,1,,
76:30:4D:0A:4D:CF,9,4,1,115.852425,-31.972823
5E:D7:8F:47:9E:78,9,4,1,115.852425,-31.972823
16:D1:6C:31:63:EF,9,4,1,115.852425,-31.972823
6A:A7:6E:43:BC:42,9,4,1,115.852433,-31.972818
7A:6A:BD:D6:51:0C,9,4,1,115.852433,-31.972818
B6:99:44:1D:95:BB,9,4,1,115.852433,-31.972818
72:01:9C:82:D2:57,9,4,1,,
6E:40:6D:AB:92:B2,9,4,1,115.852433,-31.972818
F6:EB:59:DB:84:CB,9,4,1,,
0E:EC:B8:F8:48:86,9,4,1,115.85245,-31.972812
2A:6C:67:28:CB:80,9,4,1,,
52:C8:87:3F:82:5B,9,4,1,115.85245,-31.972812
A2:4F:1A:38:0F:33,9,4,1,,
EA:6C:1A:BC:F5:C2,9,4,1,115.852458,-31.97281
4E:B1:76:0A:FF:23,9,4,1,,
D2:F1:74:CB:9D:DE,9,4,1,115.852458,-31.97281
82:49:8D:A2:1D:CB,9,4,1,115.852458,-31.97281
3A:4C:DB:45:14:B8,9,4,1,115.852467,-31.972805
FA:A7:E9:1E:42:15,9,4,1,115.852477,-31.972797
D6:6A:4C:2C:DA:12,9,4,1,115.852477,-31.972797
76:90:6D:C8:4B:F3,9,4,1,115.852477,-31.972797
DA:A1:19:5F:E1:E0,9,4,1,115.852477,-31.972797
F6:02:82:ED:11:83,9,4,1,,
5A:9C:FA:61:52:85,9,4,1,115.852477,-31.972797
BA:84:D5:4B:3C:8F,9,4,1,,
86:74:9C:45:C8:C1,9,4,1,,
8E:1F:11:CC:B1:FF,9,4,1,,
12:92:AD:0E:42:1F,9,4,1,115.85251,-31.972775
26:1F:04:03:C5:BC,9,4,1,115.85251,-31.972775
EA:9D:59:33:55:21,9,4,1,,
66:DE:81:C5:D7:79,9,4,1,115.85251,-31.972775
56:3A:FE:D1:FB:B5,9,4,1,115.85251,-31.972775
C2:D5:A9:F0:AE:F4,9,4,1,,
46:25:35:15:85:0D,9,4,1,115.85251,-31.972775
6A:D4:18:41:7B:26,9,4,1,115.852508,-31.972778
4A:C5:D3:F4:D3:94,9,4,1,115.852508,-31.972778
3A:9E:CF:37:6D:A4,9,4,1,115.852508,-31.972778
BA:9E:C3:52:36:C3,9,4,1,115.852508,-31.972778
6A:89:75:18:D4:BF,9,4,1,115.852508,-31.972778
62:ED:4E:B8:21:3F,9,4,1,115.852508,-31.972778
F6:5E:B4:E5:62:87,9,4,1,115.852507,-31.972783
42:C1:47:CC:9F:3C,9,4,1,115.852507,-31.972783
46:D0:51:77:01:F7,9,4,1,,
72:CD:7E:A5:29:EC,9,4,1,,
AE:78:C9:1F:6B:B2,9,4,1,115.852507,-31.972788
86:5D:80:D2:95:B8,9,4,1,115.852507,-31.972788
2E:9A:A0:E7:26:49,9,4,1,,
C2:5A:24:A9:ED:37,9,4,1,115.852507,-31.972788
0A:A4:E6:2A:39:CF,9,4,1,115.852507,-31.972788
8E:CB:5D:E5:C6:92,9,4,1,,
46:5C:E3:BD:6A:2A,9,4,1,115.852505,-31.972788
C2:2D:5B:BC:67:67,9,4,1,115.852505,-31.972788
66:D2:62:79:99:18,9,4,1,,
C6:0A:B2:B2:06:F8,9,4,1,115.852505,-31.972788
CE:09:22:BF:F1:8F,9,4,1,115.852505,-31.972788
DE:22:41:FC:3D:DF,9,4,1,,
FE:CC:90:F2:99:EA,9,4,1,115.852503,-31.972788
D2:EB:BF:1C:CD:6F,9,4,1,115.852503,-31.972788
DE:14:EA:E4:0F:62,9,4,1,,
1A:50:51:D5:CD:64,9,4,1,115.852495,-31.972793
AE:13:D7:68:04:7A,9,4,1,115.852495,-31.972793
F2:03:E2:12:69:FC,9,4,1,115.852495,-31.972793
52:9A:32:76:33:F7,9,4,1,115.852497,-31.972798
86:32:1E:56:15:3C,9,4,1,115.852497,-31.972798
E6:4F:85:A9:C9:72,9,4,1,115.852497,-31.972798
C2:14:E2:D7:D1:AF,9,4,1,115.852497,-31.972798
E2:8E:0D:C7:F6:2B,9,4,1,115.852497,-31.972798
9E:80:5A:8B:71:6E,9,4,1,115.852497,-31.972798
0E:0A:A1:A4:CE:3B,9,4,1,115.852497,-31.972798
96:5E:FC:38:88:DE,9,4,1,115.852497,-31.972798
E6:EC:93:33:68:D5,9,4,1,115.852492,-31.972807
6A:66:8F:F7:82:D4,9,4,1,115.852487,-31.972805
AE:F9:61:14:46:CE,9,4,1,,
62:B7:87:B2:7F:36,9,4,1,115.852487,-31.972805
4E:00:0C:E5:88:0A,9,4,1,115.852487,-31.972805
12:4C:01:C1:7A:EF,9,4,1,,
26:B7:81:08:10:9B,9,4,1,,
AA:21:CC:D5:69:5B,9,4,1,,
6A:55:D5:49:A5:30,9,4,1,,
DA:BF:46:23:DA:F2,9,4,1,115.852482,-31.972803
0A:09:C4:28:78:69,9,4,1,,
6E:6E:AC:D5:FC:B4,9,4,1,115.852482,-31.972803
22:20:05:3B:B2:EE,9,4,1,115.852482,-31.972803
A6:1B:1D:57:D4:BE,9,4,1,,
A0:CD:F3:27:70:33,9,4,1,,
8A:E7:50:92:51:11,9,4,1,115.852482,-31.972803
C2:C4:AA:4E:69:A5,9,4,1,115.852482,-31.972803
2E:96:80:EC:F9:37,9,4,1,,
36:35:C9:A8:A0:6E,9,4,1,,
02:70:72:99:CD:51,9,4,1,,
4A:E1:CE:70:A8:70,9,4,1,115.852477,-31.972822
8E:07:B2:93:5F:DD,9,4,1,115.852478,-31.972828
0A:A6:F0:1F:18:00,9,4,1,115.852478,-31.972828
FA:F8:F6:74:6C:5D,9,4,1,115.852478,-31.972828
A6:7C:63:E2:42:72,9,4,1,115.852478,-31.972828
F2:A3:ED:F8:71:18,9,4,1,115.852478,-31.972828
3A:EB:8C:C3:61:2A,9,4,1,115.852475,-31.972832
46:C9:95:AC:7E:E7,9,4,1,,
D2:B9:1A:43:C5:44,9,4,1,,
D2:2B:5D:0B:B6:FE,9,4,1,,
EE:DF:72:F8:82:83,9,4,1,,
46:F9:A2:95:7F:77,9,4,1,115.852458,-31.972843
A2:7E:43:3C:25:47,9,4,1,115.852455,-31.972845
52:2F:5C:F9:51:9C,9,4,1,115.852455,-31.972845
8E:E8:24:6E:3E:68,9,4,1,,
FC:EC:DA:A9:0B:1C,9,4,1,,
CA:CC:47:6D:34:E9,9,4,1,115.852442,-31.972845
C2:0F:73:E6:ED:6C,9,4,1,115.852442,-31.972845
2A:2A:93:DE:22:96,9,4,1,115.852442,-31.972845
42:F5:12:21:59:65,9,4,1,115.852433,-31.972848
